0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
64.43,65.46,59.07,58.98,58.5,58.93,59.0,64.38,66.9,63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77
65.46,59.07,58.98,58.5,58.93,59.0,64.38,66.9,63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21
59.07,58.98,58.5,58.93,59.0,64.38,66.9,63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2
58.98,58.5,58.93,59.0,64.38,66.9,63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48
58.5,58.93,59.0,64.38,66.9,63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93
58.93,59.0,64.38,66.9,63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0
59.0,64.38,66.9,63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3
64.38,66.9,63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0
66.9,63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77
63.91,56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32
56.78,50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0
50.08,48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19
48.36,45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42
45.0,32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56
32.66,31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95
31.61,30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81
30.8,29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96
29.58,29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4
29.76,32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85
32.44,45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95
45.31,55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35
55.03,56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91
56.83,56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54
56.54,55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0
55.63,55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31
55.96,52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31,65.67
52.9,53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31,65.67,64.99
53.6,54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31,65.67,64.99,66.65
54.14,55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31,65.67,64.99,66.65,70.78
55.17,57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31,65.67,64.99,66.65,70.78,76.02
57.04,60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31,65.67,64.99,66.65,70.78,76.02,73.17
60.79,64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31,65.67,64.99,66.65,70.78,76.02,73.17,70.5
64.81,62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31,65.67,64.99,66.65,70.78,76.02,73.17,70.5,52.68
62.65,61.59,52.87,50.26,47.32,35.23,32.99,32.02,31.05,31.18,34.85,44.77,57.96,64.16,62.76,59.77,59.18,58.13,56.45,57.22,57.36,58.43,63.02,64.17,62.58,55.49,51.8,49.99,46.68,42.44,32.79,34.56,34.7,33.0,33.25,38.29,42.22,44.1,46.76,48.92,48.56,47.98,43.97,42.89,40.44,45.3,53.69,59.02,70.04,51.22,42.9,42.89,42.7,33.47,35.0,32.3,29.59,23.74,27.82,30.41,32.99,39.41,37.48,35.37,38.13,39.75,40.77,34.21,34.2,37.48,49.93,51.0,51.3,47.0,42.77,43.32,34.0,38.19,30.42,35.56,25.95,26.81,31.96,47.4,67.85,69.95,64.35,62.91,60.54,60.0,57.31,65.67,64.99,66.65,70.78,76.02,73.17,70.5,52.68,57.7
